Date,Price,Open,High,Low,Vol.,Change %
07/01/2001,41.76,44.12,44.40,40.52,225.72M,-4.37%
06/01/2001,43.67,44.50,45.84,43.08,249.92M,-1.60%
05/01/2001,44.38,44.40,45.33,42.73,256.48M,0.18%
04/01/2001,44.30,40.50,44.94,38.50,265.80M,9.38%
03/01/2001,40.50,40.40,43.24,37.60,277.96M,-0.05%
02/01/2001,40.52,42.08,43.33,40.45,202.85M,-3.71%
01/01/2001,42.08,43.34,44.88,39.34,311.76M,-3.20%
12/01/2000,43.47,43.97,45.69,42.03,246.47M,-1.20%
11/01/2000,44.00,44.97,47.34,43.28,219.07M,-1.32%
10/01/2000,44.59,44.69,47.72,42.91,277.30M,0.09%
09/01/2000,44.55,41.00,45.38,40.88,273.43M,9.14%
08/01/2000,40.82,40.47,42.38,39.88,186.96M,1.82%
07/01/2000,40.09,39.41,40.56,37.56,204.31M,2.14%
06/01/2000,39.25,41.78,42.38,38.84,235.36M,-5.78%
05/01/2000,41.66,39.16,41.97,38.50,193.63M,7.26%
04/01/2000,38.84,38.88,41.56,37.50,200.83M,-0.41%
03/01/2000,39.00,37.69,41.00,36.00,279.75M,3.56%
02/01/2000,37.66,41.66,42.44,34.94,221.05M,-9.12%
01/01/2000,41.44,39.75,43.16,38.25,250.61M,2.88%
12/01/1999,40.28,39.62,43.28,39.62,222.11M,1.56%
11/01/1999,39.66,37.03,40.69,35.03,177.53M,7.10%
10/01/1999,37.03,37.97,38.47,35.62,176.73M,-2.55%
09/01/1999,38.00,39.50,41.50,36.06,165.43M,-3.65%
08/01/1999,39.44,39.88,41.47,38.66,158.93M,-0.63%
07/01/1999,39.69,38.56,40.81,37.66,149.66M,2.93%
06/01/1999,38.56,39.81,41.72,37.44,156.53M,-3.46%
05/01/1999,39.94,41.50,43.62,38.78,180.24M,-3.83%
04/01/1999,41.53,35.16,42.62,34.72,196.54M,17.72%
03/01/1999,35.28,33.16,38.19,32.16,206.41M,6.01%
02/01/1999,33.28,35.03,36.72,33.19,160.68M,-5.24%
01/01/1999,35.12,36.38,37.91,34.78,152.54M,-3.94%
12/01/1998,36.56,36.25,38.34,35.03,191.46M,-2.51%
11/01/1998,37.50,35.69,38.66,34.78,133.62M,4.72%
10/01/1998,35.81,35.09,38.47,34.72,185.06M,1.42%
09/01/1998,35.31,32.25,35.78,31.00,171.15M,7.92%
08/01/1998,32.72,34.81,36.03,32.00,160.27M,-6.83%
07/01/1998,35.12,36.03,36.91,34.09,113.45M,-1.60%
06/01/1998,35.69,35.25,36.53,33.69,136.54M,1.25%
05/01/1998,35.25,37.00,38.00,34.50,116.83M,-3.50%
04/01/1998,36.53,33.88,37.34,32.69,141.88M,8.04%
03/01/1998,33.81,31.94,35.00,31.06,145.35M,6.05%
02/01/1998,31.88,30.38,32.22,30.09,115.26M,7.48%
01/01/1998,29.66,30.53,31.09,28.31,149.60M,-3.04%
12/01/1997,30.59,30.50,32.38,29.62,123.93M,0.30%
11/01/1997,30.50,31.06,32.06,29.31,107.00M,-0.72%
10/01/1997,30.72,32.12,33.44,27.38,152.96M,-4.09%
09/01/1997,32.03,30.66,33.62,30.59,122.99M,4.71%
08/01/1997,30.59,32.12,32.72,29.31,127.36M,-4.76%
07/01/1997,32.12,30.75,32.81,30.00,136.33M,4.90%
06/01/1997,30.62,29.75,32.56,29.44,144.47M,3.38%
05/01/1997,29.62,27.88,30.12,27.31,142.34M,4.63%
04/01/1997,28.31,26.75,28.50,24.94,163.44M,5.09%
03/01/1997,26.94,24.75,27.81,24.72,156.67M,7.50%
02/01/1997,25.06,25.91,26.31,24.97,124.62M,-3.28%
01/01/1997,25.91,24.56,26.75,24.12,185.11M,5.76%
12/01/1996,24.50,23.53,25.31,23.28,132.89M,3.86%
